id,price,lat,long
7655900187,449000,47.7365,-122.339
8651611980,962800,47.6378,-122.066
7768800160,1.05E+06,47.5765,-122.072
622069123,429000,47.4164,-122.092
1389600040,255000,47.2679,-122.255
3224510290,920000,47.5604,-122.133
7785350010,935000,47.7475,-122.364
7985100190,248500,47.3304,-122.302
9346900170,615000,47.562,-122.139
4046600120,475000,47.695,-121.915
2944510080,242550,47.2956,-122.374
6632900340,360000,47.7406,-122.313
2781250150,445000,47.3499,-122.027
1492800296,575000,47.5745,-122.396
9164100040,390000,47.6823,-122.388
9175600025,800000,47.4643,-122.368
7338220200,275000,47.3363,-122.215
2571910210,305000,47.1959,-122.01
4154300275,245000,47.5615,-122.28
1683500140,225000,47.3164,-122.196
1226039058,425000,47.7604,-122.356
7215900020,1.60E+06,47.6634,-122.2
3364900156,382888,47.6746,-122.326
4345000090,239000,47.3645,-122.183
9828701650,399000,47.6212,-122.296
5127001320,190000,47.473,-122.149
7767000060,1.90E+06,47.5758,-122.242
622100074,720000,47.7672,-122.161
6616000010,814000,47.5542,-122.265
3826000735,202000,47.4951,-122.302
8645501330,255000,47.4651,-122.184
1126059091,624000,47.7531,-122.14
399000025,265000,47.4973,-122.256
9353300090,360000,47.4898,-122.133
13002495,295000,47.5215,-122.33
6744701310,1.85E+06,47.7404,-122.284
3317010130,236000,47.2613,-122.302
259801030,526000,47.6301,-122.118
3971700940,330000,47.772,-122.322
1237500120,300000,47.6755,-122.16
2423059067,770000,47.4659,-122.116
686201000,538200,47.627,-122.114
6619510060,499000,47.7689,-122.379
6071200400,510000,47.553,-122.182
4122500100,1.19E+06,47.6411,-122.207
1461200040,529000,47.4724,-122.147
2540850070,520000,47.7145,-122.225
6844703135,580000,47.6944,-122.288
6189200260,617450,47.6328,-122.174
9358002305,430000,47.5653,-122.37
7854800090,799950,47.6993,-122.118
7519001990,361500,47.6842,-122.365
1545805820,274000,47.3655,-122.048
3523059056,365000,47.441,-122.125
1140000190,219950,47.282,-122.331
3421059049,475000,47.2645,-122.163
7558800570,367000,47.3579,-122.446
2944000050,995000,47.7193,-122.127
2754700035,925000,47.6799,-122.304
6163901271,327000,47.7532,-122.318
3904921070,590000,47.5679,-122.011
5651500140,272000,47.3336,-122.272
1592000640,570000,47.6215,-122.031
5003600080,325000,47.3649,-122.194
662350050,950000,47.6141,-122.136
721069087,651000,47.327,-122.094
8830400135,264950,47.3632,-122.188
4457300005,1.84E+06,47.5707,-122.217
2589300170,366350,47.5354,-122.273
1246700050,370000,47.6934,-122.163
1924069058,965000,47.5489,-122.092
7454000470,412500,47.516,-122.375
686800070,895000,47.6336,-122.192
955000060,462500,47.621,-122.303
5101408678,457000,47.7038,-122.317
8114000020,310650,47.5069,-122.141
2122059206,373000,47.3727,-122.177
1761300310,211000,47.3947,-122.174
2324079057,650000,47.553,-121.887
8121100155,810000,47.5685,-122.286
1523300180,321500,47.5939,-122.299
6806300980,490000,47.3623,-122.127
9510310030,535000,47.4745,-121.724
7399200240,325000,47.4619,-122.196
7811210320,549000,47.5903,-122.157
5018200155,340000,47.4092,-122.295
9829200566,1.17E+06,47.6035,-122.285
993000307,360000,47.6934,-122.342
3332500265,311000,47.5496,-122.279
5561300640,532000,47.4672,-122.006
5406500430,712000,47.5975,-122.038
1025039320,1.31E+06,47.6672,-122.409
3584900090,577000,47.5906,-122.167
7936000403,568000,47.5536,-122.399
3512100050,139000,47.3736,-122.188
6813600415,515000,47.6896,-122.331
2877102846,575000,47.6784,-122.361
7574910490,864500,47.7437,-122.035
3876312620,395000,47.7344,-122.173
7812500180,292000,47.4939,-122.261
1593000690,315000,47.5104,-121.787
2172000750,160000,47.4889,-122.259
7135521530,669888,47.5302,-122.147
2021000180,380000,47.2779,-122.349
4053200285,725000,47.3228,-122.08
3260700360,279000,47.3102,-122.322
8101900100,310000,47.5168,-122.285
7570050450,347500,47.3452,-122.022
1786640030,359950,47.3898,-122.154
6752500090,1.84E+06,47.5447,-122.124
3580900090,300000,47.7296,-122.241
7904700134,390000,47.5636,-122.388
7312400030,442000,47.5531,-122.379
2426069085,322500,47.7315,-121.972
1139000062,288000,47.7072,-122.356
7518505070,402000,47.6769,-122.383
121039083,629000,47.3311,-122.375
1321059013,725000,47.3045,-122.103
9201300020,1.52E+06,47.5789,-122.076
798000457,235000,47.5008,-122.332
9278200095,465000,47.5751,-122.393
98030160,797000,47.5807,-121.972
4022905172,585000,47.7637,-122.281
3052700695,575000,47.6781,-122.374
1235100328,1.45E+06,47.6771,-122.187
3426059070,570000,47.7015,-122.164
6804600990,475000,47.7603,-122.169
5205000250,308000,47.275,-122.295
647100096,685000,47.5833,-122.219
925059193,1.07E+06,47.6739,-122.172
1023059429,380000,47.4956,-122.163
7986401205,530000,47.6633,-122.357
3450300430,317500,47.4996,-122.163
7972000010,195000,47.2933,-122.372
9560800290,440000,47.7571,-122.141
4348800030,727500,47.6221,-122.193
7202330790,535000,47.682,-122.037
6154900005,665000,47.7042,-122.371
518500210,868500,47.531,-122.204
5458800415,616000,47.5748,-122.237
7300400670,277000,47.3322,-122.173
7806210190,239000,47.2918,-122.197
9277200111,650000,47.5793,-122.402
3213200245,435500,47.6724,-122.266
3025300226,2.10E+06,47.6236,-122.235
2426059124,1.05E+06,47.7266,-122.115
5332200550,505000,47.6261,-122.296
8658300510,410500,47.6492,-121.908
1525079069,650000,47.6469,-121.897
424069096,460000,47.5926,-122.047
7589200191,634950,47.6891,-122.375
2459500210,339950,47.4279,-122.161
9189700255,165000,47.4688,-122.163
1196000007,384900,47.3408,-122.335
629420480,786000,47.592,-121.989
6772200055,780000,47.6853,-122.331
3325069060,510000,47.6052,-122.044
4364700105,330000,47.5281,-122.375
2114700384,280000,47.5343,-122.348
9129100040,1.00E+06,47.691,-122.337
224059111,475000,47.5914,-122.136
2473411210,374950,47.4483,-122.129
2600020100,975000,47.5564,-122.158
3330501975,475000,47.5503,-122.28
9839301060,650500,47.6115,-122.292
1099900120,345000,47.4685,-122.265
1442300005,435000,47.7601,-122.351
5016001619,699999,47.6239,-122.297
5425700205,1.80E+06,47.6338,-122.232
6056111350,439000,47.5648,-122.294
3392900080,625000,47.6889,-122.342
9523102660,560000,47.6741,-122.354
3362401758,467000,47.6801,-122.348
2790400380,560000,47.632,-122.092
1438000200,549995,47.4776,-122.122
1498301168,325000,47.5854,-122.313
7680400050,571000,47.4558,-122.362
1328320440,355000,47.4427,-122.126
7211350130,310000,47.6462,-121.909
5016002180,780000,47.6233,-122.3
2600140500,998000,47.5465,-122.155
5708500270,523000,47.5755,-122.388
1087500040,403000,47.6647,-122.177
7987400285,494900,47.573,-122.372
809000945,563000,47.6342,-122.353
203100435,484000,47.6429,-121.955
1898600100,218250,47.3155,-122.401
8929000130,357562,47.5522,-121.999
952000725,442000,47.5677,-122.38
7146400040,380000,47.3862,-122.28
4223400050,330000,47.2909,-122.219
8682300640,740000,47.7161,-122.014
1714900060,442000,47.5502,-122.311
1951600150,180000,47.3717,-122.297
5411600180,715000,47.6134,-122.042
3362400472,403000,47.6823,-122.348
6187700501,360000,47.7765,-122.324
3832060940,305000,47.3349,-122.059
6118600045,350000,47.4404,-122.34
2925059135,1.32E+06,47.6271,-122.197
1226059112,415000,47.7528,-122.119
3438502668,194000,47.5417,-122.357
993002247,430000,47.6911,-122.341
7846700310,280000,47.4965,-121.785
8941500010,750000,47.6287,-122.089
7859960250,585000,47.7623,-122.165
3501600215,380000,47.6926,-122.362
1099750610,231500,47.3076,-122.377
5605000590,975000,47.6467,-122.304
2028700535,855000,47.6786,-122.367
208500160,760000,47.6777,-122.287
7967650010,339000,47.3504,-122.284
3578400780,508800,47.6231,-122.043
2770604346,499000,47.6457,-122.374
7740500070,475000,47.7497,-122.284
1786630160,344200,47.3875,-122.155
2787460720,200000,47.4046,-122.181
579002870,612500,47.6992,-122.379
2781260070,388000,47.3474,-122.025
5347200165,265000,47.5187,-122.377
9477100490,441500,47.7283,-122.194
8649900160,692500,47.5826,-122.028
3299200075,429950,47.7453,-122.351
5422570760,445000,47.6602,-122.13
7715800570,385000,47.6273,-122.062
6891100260,830000,47.7085,-122.117
4449800315,412000,47.6899,-122.391
8944320100,334500,47.3872,-122.154
809000525,872500,47.6334,-122.35
9578090050,830000,47.708,-122.109
7967000270,353000,47.3511,-122.275
629810720,828000,47.6084,-122.011
7905370440,469950,47.7212,-122.211
7853420110,625000,47.5184,-121.886
1102000759,755000,47.5405,-122.263
3024089057,282500,47.5305,-121.841
3123089027,472000,47.4304,-121.841
1871400585,160000,47.2848,-121.927
3630080190,405000,47.5537,-121.998
1732800865,1.30E+06,47.63,-122.363
5379800810,198000,47.459,-122.285
321059059,359950,47.3356,-122.157
7779200105,945000,47.4884,-122.363
8835220090,313500,47.7257,-122.162
1524079156,435000,47.5669,-121.905
1310000130,315000,47.3391,-122.309
6821100015,707000,47.6573,-122.399
8081010040,1.15E+06,47.5531,-122.131
1862400285,375000,47.6969,-122.368
2426059103,872000,47.7308,-122.115
3447000030,510000,47.5718,-122.127
3814700200,329000,47.3739,-122.172
6679000390,269000,47.3838,-122.026
1786700080,470000,47.3753,-122.155
8964800390,1.50E+06,47.6201,-122.209
7645900355,850000,47.577,-122.38
8029740060,345000,47.4911,-122.17
3902600150,834800,47.711,-122.229
2525049263,2.68E+06,47.6217,-122.239
6161000015,349950,47.7127,-122.325
6392001810,507000,47.6853,-122.286
9482700440,533000,47.6831,-122.343
6149700191,307300,47.7292,-122.343
5089700300,365650,47.4391,-122.194
6169901197,900000,47.6321,-122.371
2225059118,949000,47.6392,-122.163
6003001760,675000,47.6195,-122.313
7436600090,287000,47.4899,-122.116
8850000517,480000,47.5893,-122.309
2154500060,1.71E+06,47.5473,-122.211
8562600500,520000,47.6707,-122.156
8731901810,260000,47.3111,-122.379
723059073,329950,47.4916,-122.224
7468900270,140000,47.2975,-122.223
7533800295,1.75E+06,47.6849,-122.273
3585900305,999000,47.7608,-122.374
2652500015,800000,47.643,-122.361
1432400065,189000,47.4497,-122.176
9274201006,705000,47.5866,-122.389
1862400518,385000,47.6959,-122.376
3904901330,449950,47.5675,-122.019
6821102352,330000,47.6475,-122.397
1072030510,415000,47.4777,-122.142
4013800206,199000,47.3229,-122.283
4443801285,466950,47.6837,-122.391
9578060660,502000,47.7737,-122.238
1180005050,463000,47.495,-122.229
5160300030,660000,47.5938,-122.154
6370000005,495500,47.7059,-122.301
9211010260,519000,47.4944,-122.149
3626039228,408000,47.6987,-122.36
9122500080,275000,47.3896,-122.218
1959703070,979700,47.6507,-122.32
4107100190,2.50E+06,47.6227,-122.216
9547200530,780000,47.676,-122.309
1446403617,123000,47.4828,-122.324
2475200370,350000,47.4738,-122.19
6021501420,571000,47.6885,-122.386
3278604510,364000,47.5455,-122.371
1825069072,964000,47.6544,-122.085
3649100304,400000,47.7376,-122.242
4335000030,440000,47.451,-122.365
6383000690,587100,47.6921,-122.386
8029650040,373000,47.7623,-122.161
326069026,900000,47.7696,-122.021
2822069078,368000,47.3708,-122.049
952003340,380000,47.566,-122.38
3530420110,195000,47.3792,-122.321
8965520100,855000,47.5647,-122.108
3290800215,535000,47.6815,-122.291
9103000360,825000,47.6186,-122.288
2757000040,795000,47.5606,-122.222
3396830310,729000,47.7177,-122.104
2129700142,201000,47.7242,-121.951
7518506595,660000,47.6805,-122.385
3294700320,325000,47.4734,-122.198
3377900195,2.53E+06,47.5547,-122.144
7701930180,600000,47.4472,-122.092
1137600190,255000,47.3787,-122.169
1231000640,290000,47.5554,-122.267
3222079120,330000,47.3537,-121.939
7518500985,591500,47.6825,-122.379
6204410330,432000,47.7341,-122.2
9189700045,450000,47.4672,-122.165
7883605900,315450,47.5254,-122.318
925059311,810000,47.6659,-122.172
3013300017,535000,47.5317,-122.387
9421500160,495000,47.726,-122.297
7222000090,580000,47.4595,-122.208
3574770100,550000,47.7397,-122.224
5469501850,402000,47.3845,-122.152
3262300485,2.25E+06,47.6295,-122.236
5438000280,325000,47.4429,-122.195
4045700115,370000,47.2875,-122.289
3885803465,698000,47.6886,-122.211
1525059190,1.04E+06,47.6525,-122.16
856000985,1.43E+06,47.6906,-122.213
1623049241,335000,47.4789,-122.296
7853270940,389000,47.5426,-121.879
1922059401,275000,47.3834,-122.215
8691300380,795000,47.5879,-121.973
5422420140,280000,47.2891,-122.351
9828700235,669000,47.6204,-122.292
1312200080,224000,47.3427,-122.281
3905081350,560000,47.5698,-121.999
629000605,1.40E+06,47.5845,-122.199
259600260,345000,47.6329,-122.121
2206500110,508450,47.5763,-122.154
1377300020,650000,47.6438,-122.403
9297300395,435000,47.5695,-122.376
522079068,513000,47.4178,-121.937
7631200292,669000,47.4504,-122.377
6600350140,295000,47.3542,-122.137
1370803940,485000,47.6413,-122.401
3908100020,540000,47.6827,-122.289
9195700380,620000,47.5589,-122.082
7203600530,525000,47.3448,-122.327
5540800130,447500,47.6947,-122.346
3204800430,415000,47.5381,-122.177
5104510860,425000,47.356,-122.014
7011201470,625000,47.6364,-122.371
5466000030,328500,47.3875,-122.161
4139900050,1.47E+06,47.5469,-122.127
345700180,250000,47.5118,-122.188
8651611590,840000,47.6328,-122.064
9485300560,325000,47.3877,-122.171
1564000740,760000,47.5352,-122.156
1822059156,680000,47.4002,-122.217
200480020,770000,47.6765,-122.175
8121100147,390000,47.5686,-122.286
3764650070,471000,47.7317,-122.197
3432500765,320000,47.7414,-122.315
226059161,575000,47.7628,-122.123
9455200445,601000,47.7012,-122.286
2723069129,427000,47.4583,-122.036
886000090,395000,47.5348,-122.295
7579200765,439000,47.5591,-122.385
5700001045,802000,47.5788,-122.292
686530020,627000,47.6658,-122.149
1545800205,324900,47.3642,-122.052
3902100150,490000,47.5582,-122.388
2919700885,459000,47.6882,-122.365
4232900310,1.43E+06,47.6351,-122.364
1423069077,570000,47.4847,-122
5379804888,380000,47.4498,-122.28
1066000290,600000,47.6198,-122.105
2044500213,310000,47.7155,-122.315
923000425,865000,47.7246,-122.363
123039147,464950,47.5106,-122.365
1624049275,327000,47.5704,-122.294
4083305085,1.13E+06,47.6506,-122.332
2329800140,291000,47.3768,-122.118
9407102360,309212,47.4434,-121.774
3574801790,410000,47.7304,-122.227
2826049106,490000,47.7191,-122.309
4139660430,1.20E+06,47.5502,-122.13
4036801170,380000,47.6034,-122.125
3824100246,460000,47.7713,-122.259
7893802800,425000,47.4117,-122.333
430000175,550000,47.68,-122.284
2788400315,265000,47.5119,-122.321
4036400040,648000,47.7383,-122.288
461002050,450000,47.683,-122.374
2005300140,220000,47.3578,-122.178
9521101055,720000,47.6624,-122.348
3276940100,1.00E+06,47.5874,-121.982
3041700035,609950,47.6605,-122.188
1498300875,445000,47.5857,-122.314
8651500710,608700,47.643,-122.066
7237500390,1.57E+06,47.5306,-122.134
622079089,375000,47.4193,-121.958
5592900205,380000,47.4828,-122.191
7625702441,377500,47.5491,-122.387
2425069069,587000,47.6364,-121.984
11520200,750000,47.6989,-122.111
226109056,170000,47.7654,-121.48
263000009,375000,47.6995,-122.346
3342103156,461000,47.5228,-122.199
4054560140,820000,47.7316,-122.035
7128300630,677000,47.5958,-122.306
5351200265,1.27E+06,47.6145,-122.284
342000036,540000,47.6081,-122.289
7856400240,1.62E+06,47.5605,-122.158
5416510710,309950,47.3614,-122.035
5608000010,1.39E+06,47.5528,-122.093
6021502830,400000,47.6856,-122.385
2592200030,650000,47.5491,-122.151
8096800260,272000,47.3774,-122.186
8682262720,495000,47.7174,-122.032
7853320250,480000,47.5203,-121.874
5453700140,800000,47.535,-122.234
5530000050,278000,47.3073,-122.272
3023000050,310000,47.355,-122.059
8802400896,204995,47.4025,-122.201
5347200175,299800,47.5185,-122.376
6788203060,690000,47.6399,-122.311
6140100875,420000,47.7144,-122.351
1773100416,315000,47.5582,-122.363
1221039058,310597,47.32,-122.362
7974700122,659500,47.6737,-122.283
424069010,625000,47.5924,-122.048
3975400185,645000,47.6546,-122.344
3841600220,282500,47.498,-122.35
808300490,414000,47.7241,-121.957
7749500370,225000,47.2959,-122.191
9485940330,339950,47.3546,-122.081
8898701340,290000,47.4556,-122.203
3383900057,500000,47.6357,-122.324
6742700210,1.05E+06,47.6394,-122.321
2571910420,320000,47.196,-122.011
8123710070,559500,47.7179,-122.113
3832600080,270000,47.3663,-122.285
2324039100,525000,47.5547,-122.379
1099600090,205000,47.3004,-122.377
9478550430,316475,47.3686,-122.117
1832100055,1.51E+06,47.5785,-122.225
1775801405,557500,47.7433,-122.094
952001660,500000,47.5681,-122.384
8854100220,585000,47.7445,-122.214
1332700010,305000,47.5184,-122.196
6071900130,550000,47.549,-122.17
2426039313,277500,47.7274,-122.357
5244801230,682000,47.644,-122.353
2322069100,453000,47.3836,-122.006
7278700070,660000,47.7728,-122.386
7883603700,235000,47.5283,-122.32
2787720170,395000,47.512,-122.16
5569620550,738000,47.6932,-122.133
7739100155,750000,47.7503,-122.28
1561900180,395000,47.4181,-122.211
9285800590,565000,47.5704,-122.376
5469502700,489990,47.3762,-122.158
1310700390,320000,47.3619,-122.287
2592210510,850000,47.5507,-122.141
6788200931,710000,47.6405,-122.301
7973202712,130000,47.513,-122.354
1438000110,580135,47.4787,-122.122
6414100025,538000,47.7203,-122.323
2787460720,259950,47.4046,-122.181
3528900160,655000,47.6421,-122.348
9550204620,475000,47.666,-122.327
546000045,422500,47.6895,-122.382
8819900449,395000,47.6701,-122.286
7579200715,400000,47.5586,-122.383
7853310590,658000,47.521,-121.877
4074300150,460000,47.7001,-122.279
9536601852,310000,47.3581,-122.317
8035600290,372000,47.4124,-122.204
2624079010,750000,47.5298,-121.887
3336001470,311000,47.5255,-122.265
8097000170,335000,47.3203,-122.184
8587400050,710000,47.5619,-122.4
3275300270,250000,47.2598,-122.311
3110800260,274700,47.4142,-122.179
8127700445,699000,47.6416,-122.397
2946000751,230000,47.4213,-122.322
6893300350,439900,47.5242,-121.926
3438503426,209500,47.5366,-122.359
1214700090,280000,47.4617,-122.327
9521101015,725000,47.6631,-122.348
2175100270,1.03E+06,47.5826,-122.246
6430500293,395000,47.6897,-122.354
1549500370,210000,47.7534,-121.912
809001505,885000,47.635,-122.353
3421069118,297000,47.2631,-122.019
6141100750,389000,47.7164,-122.351
2141500020,500000,47.4877,-122.143
148000475,1.40E+06,47.5744,-122.406
1423800380,309950,47.4546,-122.182
4306500070,475000,47.4793,-122.122
622059019,220000,47.4218,-122.218
9542802000,185000,47.307,-122.372
3879901290,874000,47.6265,-122.364
2125059123,1.25E+06,47.6451,-122.173
1565930130,429900,47.3862,-122.048
7159200005,3.20E+06,47.6307,-122.354
7229210060,299950,47.4474,-122.167
1732600050,423500,47.6976,-122.166
1778350160,847700,47.5503,-122.081
3629970610,435000,47.5531,-121.996
426069099,815000,47.7687,-122.036
1865820300,205000,47.3732,-122.116
4109600306,475000,47.5499,-122.269
8570900162,193500,47.4987,-121.787
3432501415,399000,47.7479,-122.318
2138700141,736000,47.6409,-122.353
2597450250,1.16E+06,47.5517,-122.147
1898200080,349000,47.3081,-122.391
6056111063,230000,47.5638,-122.295
4122900190,1.35E+06,47.6395,-122.211
2490200165,500000,47.5349,-122.384
8699800070,403900,47.398,-122.31
6699930360,337000,47.345,-122.042
3693900245,445000,47.6793,-122.395
1545803890,240000,47.3628,-122.05
1026069095,839000,47.7614,-122.015
3505100126,1.25E+06,47.5815,-122.398
3303980660,1.07E+06,47.5194,-122.151
104560010,278500,47.3063,-122.359
7202260780,535000,47.6903,-122.042
2619920010,815000,47.688,-122.164
1152600220,831500,47.7377,-122.084
1321720160,510000,47.2911,-122.342
100600320,213950,47.3018,-122.369
1588600045,459000,47.695,-122.366
4027700930,330000,47.7751,-122.268
1163100070,355950,47.7654,-122.359
8848400020,430000,47.749,-122.351
8724300030,355000,47.7318,-121.982
4345300050,294999,47.3635,-122.188
7135300275,185000,47.5289,-122.272
203900380,326188,47.64,-121.966
5101404608,443000,47.6971,-122.315
8122101146,320000,47.5376,-122.371
1526069017,921500,47.7421,-122.026
163000010,330000,47.3531,-122.147
2843200085,260000,47.5038,-122.3
1938400300,245000,47.3174,-122.366
8712100350,1.35E+06,47.6394,-122.299
8687800065,305000,47.4702,-122.261
1117000150,270000,47.3484,-122.298
3756100160,678000,47.7011,-122.206
6300500479,410000,47.7047,-122.34
9274202620,678100,47.5853,-122.39
3013300085,744000,47.532,-122.385
8861000095,865000,47.6387,-122.207
6154900070,700000,47.7032,-122.37
8100000090,256000,47.3126,-122.023
824069113,545000,47.5874,-122.074
7202360170,788600,47.6818,-122.025
4142450510,310000,47.3841,-122.041
1895450090,323800,47.2923,-122.36
7967600069,185000,47.3496,-122.289
9274201807,580000,47.5903,-122.388
425000065,180000,47.4989,-122.171
3121069038,355000,47.2584,-122.093
476000335,430000,47.6704,-122.39
9357000230,267000,47.5117,-122.378
3811300090,325000,47.4484,-122.194
3295750610,295000,47.3838,-122.184
3333002385,370000,47.543,-122.29
3303700221,735000,47.6226,-122.313
9269750010,230000,47.2848,-122.361
7231501665,277000,47.4768,-122.206
5315101716,780000,47.5897,-122.233
7234600786,842500,47.6106,-122.31
7555210340,752500,47.6495,-122.198
4189800050,335000,47.7355,-122.231
3830210020,168000,47.3729,-122.183
1431700210,305000,47.4607,-122.171
3300701365,510250,47.6913,-122.381
8562600260,432500,47.6687,-122.154
1702901485,440000,47.5573,-122.282
5102400035,560000,47.6948,-122.322
8127700845,375000,47.64,-122.394
9358000550,420000,47.5675,-122.369
1788800770,187500,47.3281,-122.344
192000120,320000,47.513,-122.185
5036300575,951250,47.6505,-122.39
6132600221,367000,47.701,-122.39
1823059223,291000,47.4876,-122.226
3123049320,535000,47.4369,-122.338
1705400361,600000,47.5566,-122.278
8651520400,610750,47.6459,-122.058
6137500310,1.32E+06,47.6468,-122.151
7452500815,212625,47.5188,-122.372
1560870470,300000,47.4909,-122.157
1596600024,550000,47.5728,-122.304
3353402400,124500,47.264,-122.258
2695600410,428950,47.5311,-122.381
6441800060,725786,47.5847,-122.08
6917700305,529000,47.6571,-122.396
6145601715,403500,47.7027,-122.347
7974200457,935000,47.6811,-122.288
3760500116,3.07E+06,47.7022,-122.224
7820000015,395000,47.7659,-122.204
9533600100,1.32E+06,47.6286,-122.206
7229900925,381000,47.4817,-122.097
2856100260,732000,47.6764,-122.389
5706200060,399950,47.5254,-122.043
1330900050,550000,47.6486,-122.035
5101404898,592500,47.6979,-122.32
8731951130,250250,47.3085,-122.381
5255200220,405000,47.7691,-122.199
5272200035,390000,47.7142,-122.319
8956200070,447500,47.3003,-122.263
3996900460,220000,47.7467,-122.3
3528900086,1.31E+06,47.6421,-122.35
257000057,213500,47.4931,-122.298
6430500233,650000,47.6894,-122.35
3365900462,265000,47.4738,-122.264
5255690060,413000,47.7752,-122.197
7852020660,505000,47.5334,-121.867
723049476,203000,47.5,-122.347
1722049154,538250,47.3948,-122.325
8820902200,1.20E+06,47.717,-122.281
7853301930,405000,47.5415,-121.887
3758900150,425000,47.6996,-122.203
3276930400,625000,47.5839,-121.991
8944460290,398000,47.3801,-122.185
8910500238,343000,47.7114,-122.356
3876810190,410000,47.742,-122.173
4222200280,225000,47.3467,-122.306
9206700060,710000,47.4433,-122.016
9358001422,335000,47.5664,-122.369
1900600040,265000,47.4692,-122.35
5412310170,177000,47.3766,-122.18
626059127,614000,47.7744,-122.224
251200200,464900,47.7262,-122.233
2333230060,311000,47.4455,-122.169
2802200100,543000,47.7228,-122.103
3398800055,2.40E+06,47.6338,-122.319
534000080,333000,47.7003,-122.362
7518506717,959000,47.6799,-122.385
1692900110,1.13E+06,47.6651,-122.19
5198600010,180000,47.3139,-122.212
2731600080,454000,47.4673,-122.363
705700580,366000,47.3814,-122.024
7818700410,481500,47.6913,-122.366
8000200090,280000,47.2583,-122.3
7186800105,236500,47.5484,-122.287
6607000126,375000,47.543,-122.28
3223059141,360000,47.4342,-122.195
5095400460,390000,47.4683,-122.07
6071700020,515000,47.5484,-122.172
8075400570,258000,47.3887,-122.286
9276200635,645000,47.58,-122.392
9429500045,428750,47.5719,-122.119
6381500700,365000,47.7315,-122.305
8923600185,800000,47.676,-122.272
2815600215,462500,47.551,-122.395
7299601790,287000,47.2611,-122.198
2521059042,456000,47.2838,-122.121
3625059140,515000,47.6069,-122.112
6661200320,163500,47.3848,-122.039
5466350160,205000,47.3904,-122.165
2171400199,277554,47.4939,-122.256
8682290410,694000,47.7226,-122.03
6046401030,432500,47.6911,-122.347
1443500305,194990,47.5335,-122.272
9264000010,535000,47.319,-122.26
6600790210,228000,47.3792,-122.198
3760500336,2.13E+06,47.6991,-122.235
1843100610,382000,47.3734,-122.124
2917200615,486700,47.7001,-122.351
9524100196,239000,47.695,-122.343
8856920260,380000,47.4626,-122.132
8820901275,571000,47.7168,-122.287
1972201856,526000,47.654,-122.346
7351200295,1.15E+06,47.7336,-122.284
3416600750,585000,47.6021,-122.294
3630030180,499000,47.5495,-121.997
4027701291,550000,47.7669,-122.268
1233100642,495000,47.6762,-122.17
8651611130,798000,47.6336,-122.063
8961950050,409000,47.3157,-122.251
7526800100,695500,47.6389,-122.098
3578400500,558000,47.6212,-122.043
6117502220,1.58E+06,47.4414,-122.354
8807810660,350000,47.6614,-122.056
3296900130,518000,47.7334,-121.97
2113700005,283000,47.5317,-122.351
3391500050,1.88E+06,47.6259,-122.194
1826059042,402000,47.7397,-122.209
2473100635,297950,47.449,-122.155
2570500230,400000,47.7743,-122.235
3629990020,449500,47.5482,-121.998
1954420380,485000,47.6176,-122.044
5482700115,1.28E+06,47.5657,-122.23
7212660560,310000,47.2703,-122.312
6648150040,1.68E+06,47.5767,-122.215
5309100750,580000,47.6779,-122.371
8106100085,1.70E+06,47.5846,-122.223
7852010290,720000,47.535,-121.867
2818100255,922000,47.6983,-122.397
2895730540,929000,47.6026,-122.06
5127100100,382880,47.474,-122.146
318900120,495000,47.5633,-121.901
1450100390,125000,47.2892,-122.22
6362900007,395000,47.5962,-122.301
7202341110,702000,47.6802,-122.034
3260100330,600000,47.6056,-122.173
7137960460,225000,47.3293,-122.17
1431700280,310000,47.4602,-122.171
3225059223,1.41E+06,47.6081,-122.198
3416600111,545000,47.6012,-122.291
1324079054,400000,47.5606,-121.853
326049038,520000,47.7671,-122.291
1523069095,240000,47.4741,-122.015
3616600250,1.60E+06,47.724,-122.373
6149700197,308625,47.7293,-122.343
3021059304,300000,47.2773,-122.216
3179101580,1.21E+06,47.6756,-122.275
6344000060,760000,47.6255,-122.199
2024059111,820000,47.5535,-122.191
9526600140,677900,47.7073,-122.114
5009600010,248000,47.3483,-122.053
7183000070,369160,47.3367,-122.332
7202270570,559950,47.687,-122.037
5282200015,525000,47.6845,-122.313
9567800140,310000,47.7636,-122.202
2130701535,279900,47.7421,-121.982
7504010900,598500,47.6381,-122.062
2891000010,269000,47.3262,-122.211
2923049399,315000,47.4562,-122.33
3751600430,250000,47.2949,-122.269
4083302370,775000,47.6559,-122.339
5458800330,645000,47.5795,-122.235
1727850350,1.19E+06,47.6404,-122.171
1545804340,240000,47.3647,-122.05
114100791,250000,47.7612,-122.234
7525100520,335000,47.6344,-122.107
3343903240,452000,47.5092,-122.195
1796381120,219000,47.3687,-122.085
259900320,615000,47.6324,-122.11
1250202145,1.07E+06,47.5884,-122.291
6699300210,321500,47.3148,-122.27
4337000160,110000,47.4784,-122.335
1959700445,1.30E+06,47.6437,-122.321
2767603250,622000,47.6729,-122.379
8856960280,350000,47.3875,-122.032
2768301482,490000,47.6651,-122.368
1972201964,500000,47.6533,-122.346
7197350050,507500,47.6617,-122.137
7304300420,464500,47.7425,-122.321
3448001285,442500,47.7148,-122.301
1274500700,237200,47.3642,-122.109
2296700050,475000,47.7202,-122.22
9828201745,615000,47.6144,-122.295
2888000020,455000,47.7212,-122.226
